"","PrecinctID","Yes","No","Ballots","Turnout","prop","PYes","PNo","Perc","Win"
"150",7634,262,40,344,40.56,"H",0.867549668874172,0.132450331125828,0.867549668874172,"Yes"
"151",7636,362,114,517,35.83,"H",0.760504201680672,0.239495798319328,0.760504201680672,"Yes"
"152",7637,276,78,384,40.08,"H",0.779661016949153,0.220338983050847,0.779661016949153,"Yes"
"153",7638,248,106,389,44.05,"H",0.700564971751412,0.299435028248588,0.700564971751412,"Yes"
"154",7641,476,144,685,42.05,"H",0.767741935483871,0.232258064516129,0.767741935483871,"Yes"
"155",7642,327,65,433,52.23,"H",0.834183673469388,0.165816326530612,0.834183673469388,"Yes"
"156",7643,252,69,352,43.35,"H",0.785046728971963,0.214953271028037,0.785046728971963,"Yes"
"157",7644,231,51,311,37.92,"H",0.819148936170213,0.180851063829787,0.819148936170213,"Yes"
"158",7645,202,59,271,47.38,"H",0.773946360153257,0.226053639846743,0.773946360153257,"Yes"
"159",7646,326,64,433,36.94,"H",0.835897435897436,0.164102564102564,0.835897435897436,"Yes"
"160",7647,160,22,192,24.52,"H",0.879120879120879,0.120879120879121,0.879120879120879,"Yes"
"161",7701,347,77,450,50.79,"H",0.818396226415094,0.181603773584906,0.818396226415094,"Yes"
"162",7703,31,8,48,35.56,"H",0.794871794871795,0.205128205128205,0.794871794871795,"Yes"
"163",7704,581,213,853,53.92,"H",0.731738035264484,0.268261964735516,0.731738035264484,"Yes"
"164",7705,198,88,301,57.88,"H",0.692307692307692,0.307692307692308,0.692307692307692,"Yes"
"165",7706,301,126,456,57.36,"H",0.704918032786885,0.295081967213115,0.704918032786885,"Yes"
"166",7707,316,123,461,59.11,"H",0.719817767653758,0.280182232346241,0.719817767653758,"Yes"
"167",7708,311,113,472,57.63,"H",0.733490566037736,0.266509433962264,0.733490566037736,"Yes"
"168",7709,431,109,575,53.49,"H",0.798148148148148,0.201851851851852,0.798148148148148,"Yes"
"169",7712,212,37,274,55.24,"H",0.85140562248996,0.14859437751004,0.85140562248996,"Yes"
"170",7801,410,81,527,59.02,"H",0.835030549898167,0.164969450101833,0.835030549898167,"Yes"
"171",7802,315,59,393,56.15,"H",0.842245989304813,0.157754010695187,0.842245989304813,"Yes"
"172",7804,390,70,495,58.37,"H",0.847826086956522,0.152173913043478,0.847826086956522,"Yes"
"173",7806,634,109,804,54.14,"H",0.853297442799462,0.146702557200538,0.853297442799462,"Yes"
"174",7808,561,107,714,52.54,"H",0.839820359281437,0.160179640718563,0.839820359281437,"Yes"
"175",7809,376,51,463,50.82,"H",0.88056206088993,0.11943793911007,0.88056206088993,"Yes"
"176",7812,637,92,790,52.25,"H",0.873799725651577,0.126200274348422,0.873799725651577,"Yes"
"177",7814,628,111,801,46.41,"H",0.84979702300406,0.15020297699594,0.84979702300406,"Yes"
"178",7815,389,65,498,57.57,"H",0.856828193832599,0.143171806167401,0.856828193832599,"Yes"
"179",7816,753,129,942,59.88,"H",0.853741496598639,0.146258503401361,0.853741496598639,"Yes"
"180",7818,748,78,886,56.51,"H",0.905569007263923,0.0944309927360775,0.905569007263923,"Yes"
"181",7819,305,56,391,51.79,"H",0.844875346260388,0.155124653739612,0.844875346260388,"Yes"
"182",7822,761,157,986,56.47,"H",0.828976034858388,0.171023965141612,0.828976034858388,"Yes"
"183",7823,372,61,469,57.27,"H",0.859122401847575,0.140877598152425,0.859122401847575,"Yes"
"184",7824,531,81,661,50.92,"H",0.867647058823529,0.132352941176471,0.867647058823529,"Yes"
"185",7827,628,79,767,51.69,"H",0.888260254596888,0.111739745403112,0.888260254596888,"Yes"
"186",7828,357,87,476,53.42,"H",0.804054054054054,0.195945945945946,0.804054054054054,"Yes"
"187",7831,399,63,492,57.89,"H",0.863636363636364,0.136363636363636,0.863636363636364,"Yes"
"188",7832,358,61,438,58.01,"H",0.854415274463007,0.145584725536993,0.854415274463007,"Yes"
"189",7833,317,60,404,54.09,"H",0.840848806366048,0.159151193633952,0.840848806366048,"Yes"
"190",7834,684,106,846,53.78,"H",0.865822784810127,0.134177215189873,0.865822784810127,"Yes"
"191",7835,314,58,393,51.24,"H",0.844086021505376,0.155913978494624,0.844086021505376,"Yes"
"192",7836,373,85,485,53.53,"H",0.814410480349345,0.185589519650655,0.814410480349345,"Yes"
"193",7837,775,147,977,58.4,"H",0.84056399132321,0.15943600867679,0.84056399132321,"Yes"
"194",7838,399,93,521,59.48,"H",0.810975609756098,0.189024390243902,0.810975609756098,"Yes"
"195",7839,336,82,459,55.24,"H",0.803827751196172,0.196172248803828,0.803827751196172,"Yes"
"196",7841,744,148,969,55.79,"H",0.834080717488789,0.165919282511211,0.834080717488789,"Yes"
"197",7842,751,119,936,53.73,"H",0.863218390804598,0.136781609195402,0.863218390804598,"Yes"
"198",7844,561,77,681,49.82,"H",0.879310344827586,0.120689655172414,0.879310344827586,"Yes"
"199",7845,328,49,417,51.36,"H",0.870026525198939,0.129973474801061,0.870026525198939,"Yes"
"200",7847,695,156,926,53.52,"H",0.81668625146886,0.18331374853114,0.81668625146886,"Yes"
"201",7852,456,115,608,55.28,"H",0.798598949211909,0.201401050788091,0.798598949211909,"Yes"
"202",7855,724,126,917,53.43,"H",0.851764705882353,0.148235294117647,0.851764705882353,"Yes"
"203",7856,692,121,875,53.13,"H",0.851168511685117,0.148831488314883,0.851168511685117,"Yes"
"204",7859,651,125,822,50.8,"H",0.838917525773196,0.161082474226804,0.838917525773196,"Yes"
"205",7861,668,136,877,52.45,"H",0.830845771144279,0.169154228855721,0.830845771144279,"Yes"
"206",7863,353,61,446,51.68,"H",0.852657004830918,0.147342995169082,0.852657004830918,"Yes"
"207",7864,628,145,840,53.61,"H",0.8124191461837,0.1875808538163,0.8124191461837,"Yes"
"208",7865,690,126,889,55.22,"H",0.845588235294118,0.154411764705882,0.845588235294118,"Yes"
"209",7866,310,97,448,58.56,"H",0.761670761670762,0.238329238329238,0.761670761670762,"Yes"
"210",7867,699,141,889,53.17,"H",0.832142857142857,0.167857142857143,0.832142857142857,"Yes"
"211",7871,365,60,475,56.89,"H",0.858823529411765,0.141176470588235,0.858823529411765,"Yes"
"212",7872,369,70,469,55.7,"H",0.840546697038724,0.159453302961276,0.840546697038724,"Yes"
"213",7874,174,41,226,51.48,"H",0.809302325581395,0.190697674418605,0.809302325581395,"Yes"
"214",7875,204,49,267,48.03,"H",0.806324110671937,0.193675889328063,0.806324110671937,"Yes"
"215",7902,676,96,825,42.25,"H",0.875647668393782,0.124352331606218,0.875647668393782,"Yes"
"216",7903,282,39,363,43.16,"H",0.878504672897196,0.121495327102804,0.878504672897196,"Yes"
"217",7904,288,60,380,44.87,"H",0.827586206896552,0.172413793103448,0.827586206896552,"Yes"
"218",7905,322,43,395,48.95,"H",0.882191780821918,0.117808219178082,0.882191780821918,"Yes"
"219",7906,303,36,364,48.66,"H",0.893805309734513,0.106194690265487,0.893805309734513,"Yes"
"220",7907,729,92,903,49.67,"H",0.887941534713764,0.112058465286236,0.887941534713764,"Yes"
"221",7909,609,93,752,48.24,"H",0.867521367521368,0.132478632478632,0.867521367521368,"Yes"
"222",7912,357,62,468,51.14,"H",0.852028639618138,0.147971360381862,0.852028639618138,"Yes"
"223",7913,318,68,407,48.28,"H",0.823834196891192,0.176165803108808,0.823834196891192,"Yes"
"224",7915,632,95,788,50.51,"H",0.869325997248968,0.130674002751032,0.869325997248968,"Yes"
"225",7916,369,37,423,50.78,"H",0.908866995073892,0.0911330049261084,0.908866995073892,"Yes"
"226",7917,688,87,827,48.11,"H",0.887741935483871,0.112258064516129,0.887741935483871,"Yes"
"227",7919,343,45,406,48.45,"H",0.884020618556701,0.115979381443299,0.884020618556701,"Yes"
"228",7922,587,88,729,44.59,"H",0.86962962962963,0.13037037037037,0.86962962962963,"Yes"
"229",7924,648,106,805,50.79,"H",0.859416445623342,0.140583554376658,0.859416445623342,"Yes"
"230",7925,204,31,245,46.94,"H",0.868085106382979,0.131914893617021,0.868085106382979,"Yes"
"231",7926,363,41,429,55.93,"H",0.898514851485149,0.101485148514851,0.898514851485149,"Yes"
"232",7927,714,108,869,55.07,"H",0.868613138686131,0.131386861313869,0.868613138686131,"Yes"
"233",7931,345,64,426,58.92,"H",0.843520782396088,0.156479217603912,0.843520782396088,"Yes"
"234",7932,219,46,281,55.31,"H",0.826415094339623,0.173584905660377,0.826415094339623,"Yes"
"235",7934,350,26,408,51.38,"H",0.930851063829787,0.0691489361702128,0.930851063829787,"Yes"
"236",7935,836,109,1011,60.15,"H",0.884656084656085,0.115343915343915,0.884656084656085,"Yes"
"237",7936,391,48,477,59.4,"H",0.890660592255125,0.109339407744875,0.890660592255125,"Yes"
"238",7937,356,60,431,51.8,"H",0.855769230769231,0.144230769230769,0.855769230769231,"Yes"
"239",7939,596,67,710,51.68,"H",0.89894419306184,0.10105580693816,0.89894419306184,"Yes"
"240",7942,314,40,379,45.5,"H",0.887005649717514,0.112994350282486,0.887005649717514,"Yes"
"241",7943,310,72,415,50.79,"H",0.81151832460733,0.18848167539267,0.81151832460733,"Yes"
"242",7944,571,95,708,48.32,"H",0.857357357357357,0.142642642642643,0.857357357357357,"Yes"
"243",7945,273,49,342,41.6,"H",0.847826086956522,0.152173913043478,0.847826086956522,"Yes"
"244",7946,507,162,741,43.56,"H",0.757847533632287,0.242152466367713,0.757847533632287,"Yes"
"245",7947,234,77,343,40.64,"H",0.752411575562701,0.247588424437299,0.752411575562701,"Yes"
"246",7952,418,142,628,44.11,"H",0.746428571428571,0.253571428571429,0.746428571428571,"Yes"
"247",7953,367,133,551,42.68,"H",0.734,0.266,0.734,"Yes"
"248",7955,229,78,344,43.33,"H",0.745928338762215,0.254071661237785,0.745928338762215,"Yes"
"249",7956,162,71,256,38.85,"H",0.695278969957081,0.304721030042918,0.695278969957081,"Yes"
"250",7957,179,47,250,42.81,"H",0.792035398230089,0.207964601769911,0.792035398230089,"Yes"
"251",7958,76,22,105,41.34,"H",0.775510204081633,0.224489795918367,0.775510204081633,"Yes"
"252",9001,75,17,94,40.52,"H",0.815217391304348,0.184782608695652,0.815217391304348,"Yes"
"253",9101,251,94,377,45.1,"H",0.727536231884058,0.272463768115942,0.727536231884058,"Yes"
"254",9102,286,71,402,47.51,"H",0.801120448179272,0.198879551820728,0.801120448179272,"Yes"
"255",9103,538,126,741,42.61,"H",0.810240963855422,0.189759036144578,0.810240963855422,"Yes"
"256",9107,540,126,723,44.33,"H",0.810810810810811,0.189189189189189,0.810810810810811,"Yes"
"257",9108,438,97,605,42.13,"H",0.818691588785047,0.181308411214953,0.818691588785047,"Yes"
"258",9109,531,165,783,47.83,"H",0.762931034482759,0.237068965517241,0.762931034482759,"Yes"
"259",9113,323,101,456,48.56,"H",0.761792452830189,0.238207547169811,0.761792452830189,"Yes"
"260",9114,562,131,762,45.33,"H",0.810966810966811,0.189033189033189,0.810966810966811,"Yes"
"261",9116,537,143,737,43.36,"H",0.789705882352941,0.210294117647059,0.789705882352941,"Yes"
"262",9117,515,138,719,45.65,"H",0.788667687595712,0.211332312404288,0.788667687595712,"Yes"
"263",9121,487,165,739,45.59,"H",0.746932515337423,0.253067484662577,0.746932515337423,"Yes"
"264",9122,553,172,784,45.09,"H",0.762758620689655,0.237241379310345,0.762758620689655,"Yes"
"265",9123,471,148,679,41.89,"H",0.760904684975767,0.239095315024233,0.760904684975767,"Yes"
