"","PrecinctID","Yes","No","Ballots","Turnout","prop","PYes","PNo","Perc","Win"
"100",7349,280,49,355,43.29,"K",0.851063829787234,0.148936170212766,0.851063829787234,"Yes"
"101",7501,235,95,347,37.72,"K",0.712121212121212,0.287878787878788,0.712121212121212,"Yes"
"102",7503,401,136,556,40.35,"K",0.746741154562384,0.253258845437616,0.746741154562384,"Yes"
"103",7505,368,95,477,58.74,"K",0.794816414686825,0.205183585313175,0.794816414686825,"Yes"
"104",7507,478,98,615,36.39,"K",0.829861111111111,0.170138888888889,0.829861111111111,"Yes"
"105",7508,257,77,359,55.4,"K",0.769461077844311,0.230538922155689,0.769461077844311,"Yes"
"106",7509,307,89,407,47.77,"K",0.775252525252525,0.224747474747475,0.775252525252525,"Yes"
"107",7513,372,103,505,40.27,"K",0.783157894736842,0.216842105263158,0.783157894736842,"Yes"
"108",7515,395,87,513,33.03,"K",0.819502074688797,0.180497925311203,0.819502074688797,"Yes"
"109",7516,287,84,395,52.12,"K",0.773584905660377,0.226415094339623,0.773584905660377,"Yes"
"110",7518,644,141,814,49.54,"K",0.820382165605096,0.179617834394904,0.820382165605096,"Yes"
"111",7521,541,94,648,46.12,"K",0.851968503937008,0.148031496062992,0.851968503937008,"Yes"
"112",7523,585,92,687,46.51,"K",0.86410635155096,0.13589364844904,0.86410635155096,"Yes"
"113",7524,190,32,227,38.22,"K",0.855855855855856,0.144144144144144,0.855855855855856,"Yes"
"114",7525,535,84,648,41.09,"K",0.864297253634895,0.135702746365105,0.864297253634895,"Yes"
"115",7527,249,54,317,45.74,"K",0.821782178217822,0.178217821782178,0.821782178217822,"Yes"
"116",7529,654,95,763,46.1,"K",0.873164218958612,0.126835781041389,0.873164218958612,"Yes"
"117",7532,516,117,663,44.35,"K",0.815165876777251,0.184834123222749,0.815165876777251,"Yes"
"118",7533,679,136,844,50.66,"K",0.833128834355828,0.166871165644172,0.833128834355828,"Yes"
"119",7536,624,105,758,51.89,"K",0.8559670781893,0.1440329218107,0.8559670781893,"Yes"
"120",7539,704,98,829,51.72,"K",0.877805486284289,0.122194513715711,0.877805486284289,"Yes"
"121",7542,600,108,739,48.62,"K",0.847457627118644,0.152542372881356,0.847457627118644,"Yes"
"122",7543,661,112,792,47.88,"K",0.855109961190168,0.144890038809832,0.855109961190168,"Yes"
"123",7546,696,124,856,49.19,"K",0.848780487804878,0.151219512195122,0.848780487804878,"Yes"
"124",7548,690,106,832,49.46,"K",0.866834170854271,0.133165829145729,0.866834170854271,"Yes"
"125",7552,287,52,346,50.43,"K",0.846607669616519,0.153392330383481,0.846607669616519,"Yes"
"126",7553,59,17,79,46.2,"K",0.776315789473684,0.223684210526316,0.776315789473684,"Yes"
"127",7554,583,143,762,50.4,"K",0.803030303030303,0.196969696969697,0.803030303030303,"Yes"
"128",7555,592,142,769,52.81,"K",0.806539509536785,0.193460490463215,0.806539509536785,"Yes"
"129",7556,361,113,487,53.64,"K",0.761603375527426,0.238396624472574,0.761603375527426,"Yes"
"130",7601,203,42,257,31.73,"K",0.828571428571429,0.171428571428571,0.828571428571429,"Yes"
"131",7604,489,83,589,40.35,"K",0.854895104895105,0.145104895104895,0.854895104895105,"Yes"
"132",7605,371,54,462,31.15,"K",0.872941176470588,0.127058823529412,0.872941176470588,"Yes"
"133",7607,526,72,624,37.07,"K",0.879598662207358,0.120401337792642,0.879598662207358,"Yes"
"134",7608,365,54,471,36.77,"K",0.871121718377088,0.128878281622912,0.871121718377088,"Yes"
"135",7612,381,73,490,35.45,"K",0.83920704845815,0.16079295154185,0.83920704845815,"Yes"
"136",7613,516,83,626,33.98,"K",0.861435726210351,0.138564273789649,0.861435726210351,"Yes"
"137",7615,410,71,515,29.51,"K",0.852390852390852,0.147609147609148,0.852390852390852,"Yes"
"138",7616,192,41,247,42.44,"K",0.824034334763948,0.175965665236052,0.824034334763948,"Yes"
"139",7618,260,66,341,42.62,"K",0.797546012269939,0.202453987730061,0.797546012269939,"Yes"
"140",7619,393,75,487,36.67,"K",0.83974358974359,0.16025641025641,0.83974358974359,"Yes"
"141",7621,244,55,303,36.03,"K",0.816053511705686,0.183946488294314,0.816053511705686,"Yes"
"142",7622,386,62,480,26.71,"K",0.861607142857143,0.138392857142857,0.861607142857143,"Yes"
"143",7623,407,58,482,33.13,"K",0.875268817204301,0.124731182795699,0.875268817204301,"Yes"
"144",7625,325,60,445,52.66,"K",0.844155844155844,0.155844155844156,0.844155844155844,"Yes"
"145",7626,267,81,361,42.47,"K",0.767241379310345,0.232758620689655,0.767241379310345,"Yes"
"146",7627,221,119,356,36.43,"K",0.65,0.35,0.65,"Yes"
"147",7628,270,59,339,37.71,"K",0.820668693009118,0.179331306990881,0.820668693009118,"Yes"
"148",7632,184,69,256,40.57,"K",0.727272727272727,0.272727272727273,0.727272727272727,"Yes"
"149",7633,474,128,623,42.5,"K",0.787375415282392,0.212624584717608,0.787375415282392,"Yes"
"150",7634,253,69,344,40.56,"K",0.785714285714286,0.214285714285714,0.785714285714286,"Yes"
"151",7636,372,127,517,35.83,"K",0.745490981963928,0.254509018036072,0.745490981963928,"Yes"
"152",7637,261,106,384,40.08,"K",0.711171662125341,0.288828337874659,0.711171662125341,"Yes"
"153",7638,243,129,389,44.05,"K",0.653225806451613,0.346774193548387,0.653225806451613,"Yes"
"154",7641,458,195,685,42.05,"K",0.701378254211332,0.298621745788668,0.701378254211332,"Yes"
"155",7642,330,69,433,52.23,"K",0.827067669172932,0.172932330827068,0.827067669172932,"Yes"
"156",7643,251,90,352,43.35,"K",0.736070381231672,0.263929618768328,0.736070381231672,"Yes"
"157",7644,233,62,311,37.92,"K",0.789830508474576,0.210169491525424,0.789830508474576,"Yes"
"158",7645,187,76,271,47.38,"K",0.711026615969582,0.288973384030418,0.711026615969582,"Yes"
"159",7646,310,104,433,36.94,"K",0.748792270531401,0.251207729468599,0.748792270531401,"Yes"
"160",7647,162,25,192,24.52,"K",0.866310160427808,0.133689839572193,0.866310160427808,"Yes"
"161",7701,326,116,450,50.79,"K",0.737556561085973,0.262443438914027,0.737556561085973,"Yes"
"162",7703,36,6,48,35.56,"K",0.857142857142857,0.142857142857143,0.857142857142857,"Yes"
"163",7704,503,312,853,53.92,"K",0.617177914110429,0.382822085889571,0.617177914110429,"Yes"
"164",7705,175,114,301,57.88,"K",0.605536332179931,0.394463667820069,0.605536332179931,"Yes"
"165",7706,279,167,456,57.36,"K",0.625560538116592,0.374439461883408,0.625560538116592,"Yes"
"166",7707,299,153,461,59.11,"K",0.661504424778761,0.338495575221239,0.661504424778761,"Yes"
"167",7708,299,152,472,57.63,"K",0.662971175166297,0.337028824833703,0.662971175166297,"Yes"
"168",7709,406,161,575,53.49,"K",0.716049382716049,0.283950617283951,0.716049382716049,"Yes"
"169",7712,210,55,274,55.24,"K",0.792452830188679,0.207547169811321,0.792452830188679,"Yes"
"170",7801,389,120,527,59.02,"K",0.764243614931238,0.235756385068762,0.764243614931238,"Yes"
"171",7802,305,78,393,56.15,"K",0.796344647519582,0.203655352480418,0.796344647519582,"Yes"
"172",7804,367,116,495,58.37,"K",0.759834368530021,0.240165631469979,0.759834368530021,"Yes"
"173",7806,651,127,804,54.14,"K",0.836760925449871,0.163239074550129,0.836760925449871,"Yes"
"174",7808,602,94,714,52.54,"K",0.864942528735632,0.135057471264368,0.864942528735632,"Yes"
"175",7809,384,67,463,50.82,"K",0.851441241685144,0.148558758314856,0.851441241685144,"Yes"
"176",7812,656,108,790,52.25,"K",0.858638743455497,0.141361256544503,0.858638743455497,"Yes"
"177",7814,656,103,801,46.41,"K",0.86429512516469,0.13570487483531,0.86429512516469,"Yes"
"178",7815,348,115,498,57.57,"K",0.751619870410367,0.248380129589633,0.751619870410367,"Yes"
"179",7816,710,203,942,59.88,"K",0.777656078860898,0.222343921139102,0.777656078860898,"Yes"
"180",7818,751,115,886,56.51,"K",0.867205542725173,0.132794457274827,0.867205542725173,"Yes"
"181",7819,327,52,391,51.79,"K",0.862796833773087,0.137203166226913,0.862796833773087,"Yes"
"182",7822,778,174,986,56.47,"K",0.817226890756303,0.182773109243697,0.817226890756303,"Yes"
"183",7823,366,84,469,57.27,"K",0.813333333333333,0.186666666666667,0.813333333333333,"Yes"
"184",7824,549,89,661,50.92,"K",0.860501567398119,0.139498432601881,0.860501567398119,"Yes"
"185",7827,649,97,767,51.69,"K",0.869973190348525,0.130026809651475,0.869973190348525,"Yes"
"186",7828,351,110,476,53.42,"K",0.761388286334056,0.238611713665944,0.761388286334056,"Yes"
"187",7831,391,85,492,57.89,"K",0.821428571428571,0.178571428571429,0.821428571428571,"Yes"
"188",7832,356,70,438,58.01,"K",0.835680751173709,0.164319248826291,0.835680751173709,"Yes"
"189",7833,334,59,404,54.09,"K",0.849872773536896,0.150127226463104,0.849872773536896,"Yes"
"190",7834,698,117,846,53.78,"K",0.856441717791411,0.143558282208589,0.856441717791411,"Yes"
"191",7835,277,104,393,51.24,"K",0.727034120734908,0.272965879265092,0.727034120734908,"Yes"
"192",7836,369,96,485,53.53,"K",0.793548387096774,0.206451612903226,0.793548387096774,"Yes"
"193",7837,727,218,977,58.4,"K",0.769312169312169,0.230687830687831,0.769312169312169,"Yes"
"194",7838,390,121,521,59.48,"K",0.76320939334638,0.23679060665362,0.76320939334638,"Yes"
"195",7839,335,100,459,55.24,"K",0.770114942528736,0.229885057471264,0.770114942528736,"Yes"
"196",7841,727,211,969,55.79,"K",0.775053304904051,0.224946695095949,0.775053304904051,"Yes"
"197",7842,737,172,936,53.73,"K",0.810781078107811,0.189218921892189,0.810781078107811,"Yes"
"198",7844,579,84,681,49.82,"K",0.873303167420814,0.126696832579186,0.873303167420814,"Yes"
"199",7845,309,87,417,51.36,"K",0.78030303030303,0.21969696969697,0.78030303030303,"Yes"
"200",7847,707,181,926,53.52,"K",0.796171171171171,0.203828828828829,0.796171171171171,"Yes"
"201",7852,418,176,608,55.28,"K",0.703703703703704,0.296296296296296,0.703703703703704,"Yes"
"202",7855,709,186,917,53.43,"K",0.792178770949721,0.207821229050279,0.792178770949721,"Yes"
"203",7856,679,172,875,53.13,"K",0.797884841363102,0.202115158636898,0.797884841363102,"Yes"
"204",7859,586,207,822,50.8,"K",0.738965952080706,0.261034047919294,0.738965952080706,"Yes"
"205",7861,676,170,877,52.45,"K",0.799054373522459,0.200945626477541,0.799054373522459,"Yes"
"206",7863,360,74,446,51.68,"K",0.829493087557604,0.170506912442396,0.829493087557604,"Yes"
"207",7864,618,189,840,53.61,"K",0.765799256505576,0.234200743494424,0.765799256505576,"Yes"
"208",7865,683,178,889,55.22,"K",0.793263646922184,0.206736353077816,0.793263646922184,"Yes"
"209",7866,281,145,448,58.56,"K",0.65962441314554,0.34037558685446,0.65962441314554,"Yes"
"210",7867,652,204,889,53.17,"K",0.761682242990654,0.238317757009346,0.761682242990654,"Yes"
"211",7871,343,104,475,56.89,"K",0.767337807606264,0.232662192393736,0.767337807606264,"Yes"
"212",7872,336,113,469,55.7,"K",0.748329621380846,0.251670378619154,0.748329621380846,"Yes"
"213",7874,175,45,226,51.48,"K",0.795454545454545,0.204545454545455,0.795454545454545,"Yes"
"214",7875,210,53,267,48.03,"K",0.798479087452472,0.201520912547529,0.798479087452472,"Yes"
"215",7902,720,92,825,42.25,"K",0.886699507389163,0.113300492610837,0.886699507389163,"Yes"
"216",7903,303,35,363,43.16,"K",0.896449704142012,0.103550295857988,0.896449704142012,"Yes"
"217",7904,321,54,380,44.87,"K",0.856,0.144,0.856,"Yes"
"218",7905,326,58,395,48.95,"K",0.848958333333333,0.151041666666667,0.848958333333333,"Yes"
"219",7906,310,42,364,48.66,"K",0.880681818181818,0.119318181818182,0.880681818181818,"Yes"
"220",7907,781,96,903,49.67,"K",0.890535917901938,0.109464082098062,0.890535917901938,"Yes"
"221",7909,629,99,752,48.24,"K",0.864010989010989,0.135989010989011,0.864010989010989,"Yes"
"222",7912,399,46,468,51.14,"K",0.896629213483146,0.103370786516854,0.896629213483146,"Yes"
"223",7913,337,62,407,48.28,"K",0.844611528822055,0.155388471177945,0.844611528822055,"Yes"
"224",7915,673,93,788,50.51,"K",0.878590078328982,0.121409921671018,0.878590078328982,"Yes"
"225",7916,361,55,423,50.78,"K",0.867788461538462,0.132211538461538,0.867788461538462,"Yes"
"226",7917,710,96,827,48.11,"K",0.880893300248139,0.119106699751861,0.880893300248139,"Yes"
"227",7919,361,40,406,48.45,"K",0.900249376558603,0.0997506234413965,0.900249376558603,"Yes"
"228",7922,607,98,729,44.59,"K",0.860992907801418,0.139007092198582,0.860992907801418,"Yes"
"229",7924,670,114,805,50.79,"K",0.854591836734694,0.145408163265306,0.854591836734694,"Yes"
"230",7925,212,30,245,46.94,"K",0.87603305785124,0.12396694214876,0.87603305785124,"Yes"
"231",7926,355,58,429,55.93,"K",0.85956416464891,0.14043583535109,0.85956416464891,"Yes"
"232",7927,727,129,869,55.07,"K",0.849299065420561,0.150700934579439,0.849299065420561,"Yes"
"233",7931,336,84,426,58.92,"K",0.8,0.2,0.8,"Yes"
"234",7932,211,58,281,55.31,"K",0.784386617100372,0.215613382899628,0.784386617100372,"Yes"
"235",7934,345,43,408,51.38,"K",0.889175257731959,0.110824742268041,0.889175257731959,"Yes"
"236",7935,827,159,1011,60.15,"K",0.838742393509128,0.161257606490872,0.838742393509128,"Yes"
"237",7936,406,53,477,59.4,"K",0.884531590413943,0.115468409586057,0.884531590413943,"Yes"
"238",7937,358,66,431,51.8,"K",0.844339622641509,0.155660377358491,0.844339622641509,"Yes"
"239",7939,588,101,710,51.68,"K",0.853410740203193,0.146589259796807,0.853410740203193,"Yes"
"240",7942,306,63,379,45.5,"K",0.829268292682927,0.170731707317073,0.829268292682927,"Yes"
"241",7943,292,114,415,50.79,"K",0.719211822660099,0.280788177339901,0.719211822660099,"Yes"
"242",7944,571,117,708,48.32,"K",0.829941860465116,0.170058139534884,0.829941860465116,"Yes"
"243",7945,275,53,342,41.6,"K",0.838414634146341,0.161585365853659,0.838414634146341,"Yes"
"244",7946,456,242,741,43.56,"K",0.653295128939828,0.346704871060172,0.653295128939828,"Yes"
"245",7947,209,109,343,40.64,"K",0.657232704402516,0.342767295597484,0.657232704402516,"Yes"
