"","PrecinctID","Yes","No","Ballots","Turnout","prop","PYes","PNo","Perc","Win"
"87",7326,274,87,387,51.13,"C",0.759002770083102,0.240997229916898,0.759002770083102,"Yes"
"88",7329,440,170,771,54.99,"C",0.721311475409836,0.278688524590164,0.721311475409836,"Yes"
"89",7331,368,57,448,57.22,"C",0.865882352941176,0.134117647058824,0.865882352941176,"Yes"
"90",7332,523,151,733,48.96,"C",0.775964391691395,0.224035608308605,0.775964391691395,"Yes"
"91",7333,288,91,407,47.83,"C",0.759894459102902,0.240105540897098,0.759894459102902,"Yes"
"92",7336,606,207,848,49.05,"C",0.745387453874539,0.254612546125461,0.745387453874539,"Yes"
"93",7337,289,87,412,52.62,"C",0.768617021276596,0.231382978723404,0.768617021276596,"Yes"
"94",7338,536,171,855,56.59,"C",0.758132956152758,0.241867043847242,0.758132956152758,"Yes"
"95",7339,412,162,611,44.44,"C",0.717770034843206,0.282229965156794,0.717770034843206,"Yes"
"96",7342,629,165,832,50.39,"C",0.792191435768262,0.207808564231738,0.792191435768262,"Yes"
"97",7343,513,143,689,44.97,"C",0.782012195121951,0.217987804878049,0.782012195121951,"Yes"
"98",7346,522,160,731,44.54,"C",0.765395894428152,0.234604105571848,0.765395894428152,"Yes"
"99",7348,218,72,311,41.42,"C",0.751724137931034,0.248275862068966,0.751724137931034,"Yes"
"100",7349,226,98,355,43.29,"C",0.697530864197531,0.302469135802469,0.697530864197531,"Yes"
"101",7501,249,76,347,37.72,"C",0.766153846153846,0.233846153846154,0.766153846153846,"Yes"
"102",7503,409,125,556,40.35,"C",0.765917602996255,0.234082397003745,0.765917602996255,"Yes"
"103",7505,285,172,477,58.74,"C",0.62363238512035,0.37636761487965,0.62363238512035,"Yes"
"104",7507,437,145,615,36.39,"C",0.75085910652921,0.24914089347079,0.75085910652921,"Yes"
"105",7508,272,70,359,55.4,"C",0.795321637426901,0.204678362573099,0.795321637426901,"Yes"
"106",7509,305,81,407,47.77,"C",0.790155440414508,0.209844559585492,0.790155440414508,"Yes"
"107",7513,313,160,505,40.27,"C",0.661733615221987,0.338266384778013,0.661733615221987,"Yes"
"108",7515,332,144,513,33.03,"C",0.697478991596639,0.302521008403361,0.697478991596639,"Yes"
"109",7516,290,71,395,52.12,"C",0.803324099722992,0.196675900277008,0.803324099722992,"Yes"
"110",7518,574,205,814,49.54,"C",0.736842105263158,0.263157894736842,0.736842105263158,"Yes"
"111",7521,485,150,648,46.12,"C",0.763779527559055,0.236220472440945,0.763779527559055,"Yes"
"112",7523,503,166,687,46.51,"C",0.75186846038864,0.24813153961136,0.75186846038864,"Yes"
"113",7524,166,55,227,38.22,"C",0.751131221719457,0.248868778280543,0.751131221719457,"Yes"
"114",7525,474,145,648,41.09,"C",0.765751211631664,0.234248788368336,0.765751211631664,"Yes"
"115",7527,218,80,317,45.74,"C",0.731543624161074,0.268456375838926,0.731543624161074,"Yes"
"116",7529,551,190,763,46.1,"C",0.743589743589744,0.256410256410256,0.743589743589744,"Yes"
"117",7532,465,160,663,44.35,"C",0.744,0.256,0.744,"Yes"
"118",7533,579,228,844,50.66,"C",0.717472118959108,0.282527881040892,0.717472118959108,"Yes"
"119",7536,559,181,758,51.89,"C",0.755405405405405,0.244594594594595,0.755405405405405,"Yes"
"120",7539,594,201,829,51.72,"C",0.747169811320755,0.252830188679245,0.747169811320755,"Yes"
"121",7542,556,159,739,48.62,"C",0.777622377622378,0.222377622377622,0.777622377622378,"Yes"
"122",7543,557,208,792,47.88,"C",0.728104575163399,0.271895424836601,0.728104575163399,"Yes"
"123",7546,584,242,856,49.19,"C",0.707021791767555,0.292978208232446,0.707021791767555,"Yes"
"124",7548,589,204,832,49.46,"C",0.742749054224464,0.257250945775536,0.742749054224464,"Yes"
"125",7552,252,80,346,50.43,"C",0.759036144578313,0.240963855421687,0.759036144578313,"Yes"
"126",7553,55,21,79,46.2,"C",0.723684210526316,0.276315789473684,0.723684210526316,"Yes"
"127",7554,550,171,762,50.4,"C",0.762829403606103,0.237170596393897,0.762829403606103,"Yes"
"128",7555,547,192,769,52.81,"C",0.740189445196211,0.259810554803789,0.740189445196211,"Yes"
"129",7556,366,107,487,53.64,"C",0.773784355179704,0.226215644820296,0.773784355179704,"Yes"
"130",7601,179,63,257,31.73,"C",0.739669421487603,0.260330578512397,0.739669421487603,"Yes"
"131",7604,414,154,589,40.35,"C",0.72887323943662,0.27112676056338,0.72887323943662,"Yes"
"132",7605,286,110,462,31.15,"C",0.722222222222222,0.277777777777778,0.722222222222222,"Yes"
"133",7607,452,140,624,37.07,"C",0.763513513513513,0.236486486486486,0.763513513513513,"Yes"
"134",7608,276,116,471,36.77,"C",0.704081632653061,0.295918367346939,0.704081632653061,"Yes"
"135",7612,322,122,490,35.45,"C",0.725225225225225,0.274774774774775,0.725225225225225,"Yes"
"136",7613,416,165,626,33.98,"C",0.716006884681583,0.283993115318417,0.716006884681583,"Yes"
"137",7615,330,131,515,29.51,"C",0.715835140997831,0.284164859002169,0.715835140997831,"Yes"
"138",7616,186,45,247,42.44,"C",0.805194805194805,0.194805194805195,0.805194805194805,"Yes"
"139",7618,264,60,341,42.62,"C",0.814814814814815,0.185185185185185,0.814814814814815,"Yes"
"140",7619,362,108,487,36.67,"C",0.770212765957447,0.229787234042553,0.770212765957447,"Yes"
"141",7621,227,71,303,36.03,"C",0.761744966442953,0.238255033557047,0.761744966442953,"Yes"
"142",7622,327,118,480,26.71,"C",0.734831460674157,0.265168539325843,0.734831460674157,"Yes"
"143",7623,324,133,482,33.13,"C",0.708971553610503,0.291028446389497,0.708971553610503,"Yes"
"144",7625,266,92,445,52.66,"C",0.743016759776536,0.256983240223464,0.743016759776536,"Yes"
"145",7626,283,68,361,42.47,"C",0.806267806267806,0.193732193732194,0.806267806267806,"Yes"
"146",7627,272,75,356,36.43,"C",0.783861671469741,0.216138328530259,0.783861671469741,"Yes"
"147",7628,250,75,339,37.71,"C",0.769230769230769,0.230769230769231,0.769230769230769,"Yes"
"148",7632,173,78,256,40.57,"C",0.689243027888446,0.310756972111554,0.689243027888446,"Yes"
"149",7633,452,135,623,42.5,"C",0.770017035775128,0.229982964224872,0.770017035775128,"Yes"
"150",7634,248,73,344,40.56,"C",0.772585669781931,0.227414330218069,0.772585669781931,"Yes"
"151",7636,391,116,517,35.83,"C",0.77120315581854,0.22879684418146,0.77120315581854,"Yes"
"152",7637,289,77,384,40.08,"C",0.789617486338798,0.210382513661202,0.789617486338798,"Yes"
"153",7638,285,98,389,44.05,"C",0.744125326370757,0.255874673629243,0.744125326370757,"Yes"
"154",7641,485,167,685,42.05,"C",0.743865030674847,0.256134969325153,0.743865030674847,"Yes"
"155",7642,240,169,433,52.23,"C",0.58679706601467,0.41320293398533,0.58679706601467,"Yes"
"156",7643,264,69,352,43.35,"C",0.792792792792793,0.207207207207207,0.792792792792793,"Yes"
"157",7644,228,63,311,37.92,"C",0.783505154639175,0.216494845360825,0.783505154639175,"Yes"
"158",7645,223,52,271,47.38,"C",0.810909090909091,0.189090909090909,0.810909090909091,"Yes"
"159",7646,336,82,433,36.94,"C",0.803827751196172,0.196172248803828,0.803827751196172,"Yes"
"160",7647,153,31,192,24.52,"C",0.831521739130435,0.168478260869565,0.831521739130435,"Yes"
"161",7701,348,86,450,50.79,"C",0.80184331797235,0.19815668202765,0.80184331797235,"Yes"
"162",7703,24,19,48,35.56,"C",0.558139534883721,0.441860465116279,0.558139534883721,"Yes"
"163",7704,632,187,853,53.92,"C",0.771672771672772,0.228327228327228,0.771672771672772,"Yes"
"164",7705,226,68,301,57.88,"C",0.768707482993197,0.231292517006803,0.768707482993197,"Yes"
"165",7706,344,100,456,57.36,"C",0.774774774774775,0.225225225225225,0.774774774774775,"Yes"
"166",7707,350,104,461,59.11,"C",0.770925110132159,0.229074889867841,0.770925110132159,"Yes"
"167",7708,353,99,472,57.63,"C",0.780973451327434,0.219026548672566,0.780973451327434,"Yes"
"168",7709,429,128,575,53.49,"C",0.770197486535009,0.229802513464991,0.770197486535009,"Yes"
"169",7712,207,57,274,55.24,"C",0.784090909090909,0.215909090909091,0.784090909090909,"Yes"
"170",7801,411,94,527,59.02,"C",0.813861386138614,0.186138613861386,0.813861386138614,"Yes"
"171",7802,314,76,393,56.15,"C",0.805128205128205,0.194871794871795,0.805128205128205,"Yes"
"172",7804,350,128,495,58.37,"C",0.732217573221757,0.267782426778243,0.732217573221757,"Yes"
"173",7806,584,176,804,54.14,"C",0.768421052631579,0.231578947368421,0.768421052631579,"Yes"
"174",7808,499,176,714,52.54,"C",0.739259259259259,0.260740740740741,0.739259259259259,"Yes"
"175",7809,332,116,463,50.82,"C",0.741071428571429,0.258928571428571,0.741071428571429,"Yes"
"176",7812,565,188,790,52.25,"C",0.750332005312085,0.249667994687915,0.750332005312085,"Yes"
"177",7814,569,193,801,46.41,"C",0.746719160104987,0.253280839895013,0.746719160104987,"Yes"
"178",7815,379,94,498,57.57,"C",0.801268498942918,0.198731501057082,0.801268498942918,"Yes"
"179",7816,721,195,942,59.88,"C",0.787117903930131,0.212882096069869,0.787117903930131,"Yes"
"180",7818,655,203,886,56.51,"C",0.763403263403263,0.236596736596737,0.763403263403263,"Yes"
"181",7819,294,84,391,51.79,"C",0.777777777777778,0.222222222222222,0.777777777777778,"Yes"
"182",7822,722,230,986,56.47,"C",0.758403361344538,0.241596638655462,0.758403361344538,"Yes"
"183",7823,358,94,469,57.27,"C",0.792035398230089,0.207964601769911,0.792035398230089,"Yes"
"184",7824,461,178,661,50.92,"C",0.721439749608764,0.278560250391236,0.721439749608764,"Yes"
"185",7827,548,201,767,51.69,"C",0.731642189586115,0.268357810413885,0.731642189586115,"Yes"
"186",7828,372,93,476,53.42,"C",0.8,0.2,0.8,"Yes"
"187",7831,376,104,492,57.89,"C",0.783333333333333,0.216666666666667,0.783333333333333,"Yes"
"188",7832,330,95,438,58.01,"C",0.776470588235294,0.223529411764706,0.776470588235294,"Yes"
"189",7833,277,116,404,54.09,"C",0.704834605597964,0.295165394402036,0.704834605597964,"Yes"
"190",7834,559,236,846,53.78,"C",0.70314465408805,0.29685534591195,0.70314465408805,"Yes"
"191",7835,292,90,393,51.24,"C",0.764397905759162,0.235602094240838,0.764397905759162,"Yes"
"192",7836,382,87,485,53.53,"C",0.814498933901919,0.185501066098081,0.814498933901919,"Yes"
"193",7837,751,192,977,58.4,"C",0.796394485683987,0.203605514316013,0.796394485683987,"Yes"
"194",7838,386,123,521,59.48,"C",0.758349705304519,0.241650294695481,0.758349705304519,"Yes"
"195",7839,352,84,459,55.24,"C",0.807339449541284,0.192660550458716,0.807339449541284,"Yes"
"196",7841,683,233,969,55.79,"C",0.745633187772926,0.254366812227074,0.745633187772926,"Yes"
"197",7842,691,205,936,53.73,"C",0.771205357142857,0.228794642857143,0.771205357142857,"Yes"
"198",7844,471,191,681,49.82,"C",0.711480362537764,0.288519637462236,0.711480362537764,"Yes"
"199",7845,321,81,417,51.36,"C",0.798507462686567,0.201492537313433,0.798507462686567,"Yes"
"200",7847,677,206,926,53.52,"C",0.766704416761042,0.233295583238958,0.766704416761042,"Yes"
"201",7852,479,119,608,55.28,"C",0.801003344481605,0.198996655518395,0.801003344481605,"Yes"
"202",7855,700,191,917,53.43,"C",0.785634118967452,0.214365881032548,0.785634118967452,"Yes"
"203",7856,655,193,875,53.13,"C",0.772405660377358,0.227594339622642,0.772405660377358,"Yes"
"204",7859,630,168,822,50.8,"C",0.789473684210526,0.210526315789474,0.789473684210526,"Yes"
"205",7861,651,190,877,52.45,"C",0.774078478002378,0.225921521997622,0.774078478002378,"Yes"
"206",7863,316,113,446,51.68,"C",0.736596736596737,0.263403263403263,0.736596736596737,"Yes"
"207",7864,595,210,840,53.61,"C",0.739130434782609,0.260869565217391,0.739130434782609,"Yes"
"208",7865,653,201,889,55.22,"C",0.76463700234192,0.23536299765808,0.76463700234192,"Yes"
"209",7866,333,95,448,58.56,"C",0.77803738317757,0.22196261682243,0.77803738317757,"Yes"
"210",7867,649,205,889,53.17,"C",0.759953161592506,0.240046838407494,0.759953161592506,"Yes"
"211",7871,341,119,475,56.89,"C",0.741304347826087,0.258695652173913,0.741304347826087,"Yes"
"212",7872,336,110,469,55.7,"C",0.753363228699552,0.246636771300448,0.753363228699552,"Yes"
"213",7874,169,51,226,51.48,"C",0.768181818181818,0.231818181818182,0.768181818181818,"Yes"
"214",7875,199,58,267,48.03,"C",0.77431906614786,0.22568093385214,0.77431906614786,"Yes"
"215",7902,566,236,825,42.25,"C",0.70573566084788,0.29426433915212,0.70573566084788,"Yes"
"216",7903,254,82,363,43.16,"C",0.755952380952381,0.244047619047619,0.755952380952381,"Yes"
"217",7904,261,94,380,44.87,"C",0.735211267605634,0.264788732394366,0.735211267605634,"Yes"
"218",7905,277,100,395,48.95,"C",0.73474801061008,0.26525198938992,0.73474801061008,"Yes"
"219",7906,260,82,364,48.66,"C",0.760233918128655,0.239766081871345,0.760233918128655,"Yes"
"220",7907,592,249,903,49.67,"C",0.703923900118906,0.296076099881094,0.703923900118906,"Yes"
"221",7909,523,189,752,48.24,"C",0.734550561797753,0.265449438202247,0.734550561797753,"Yes"
"222",7912,297,142,468,51.14,"C",0.676537585421412,0.323462414578588,0.676537585421412,"Yes"
"223",7913,280,112,407,48.28,"C",0.714285714285714,0.285714285714286,0.714285714285714,"Yes"
"224",7915,537,207,788,50.51,"C",0.721774193548387,0.278225806451613,0.721774193548387,"Yes"
"225",7916,289,114,423,50.78,"C",0.71712158808933,0.28287841191067,0.71712158808933,"Yes"
"226",7917,555,240,827,48.11,"C",0.69811320754717,0.30188679245283,0.69811320754717,"Yes"
"227",7919,261,127,406,48.45,"C",0.672680412371134,0.327319587628866,0.672680412371134,"Yes"
"228",7922,479,215,729,44.59,"C",0.690201729106628,0.309798270893372,0.690201729106628,"Yes"
"229",7924,564,205,805,50.79,"C",0.733420026007802,0.266579973992198,0.733420026007802,"Yes"
"230",7925,162,76,245,46.94,"C",0.680672268907563,0.319327731092437,0.680672268907563,"Yes"
"231",7926,314,104,429,55.93,"C",0.751196172248804,0.248803827751196,0.751196172248804,"Yes"
"232",7927,603,228,869,55.07,"C",0.725631768953069,0.274368231046931,0.725631768953069,"Yes"
"233",7931,336,79,426,58.92,"C",0.809638554216867,0.190361445783133,0.809638554216867,"Yes"
"234",7932,205,63,281,55.31,"C",0.764925373134328,0.235074626865672,0.764925373134328,"Yes"
"235",7934,296,87,408,51.38,"C",0.772845953002611,0.227154046997389,0.772845953002611,"Yes"
"236",7935,732,245,1011,60.15,"C",0.749232343909928,0.250767656090072,0.749232343909928,"Yes"
"237",7936,351,94,477,59.4,"C",0.78876404494382,0.21123595505618,0.78876404494382,"Yes"
"238",7937,301,106,431,51.8,"C",0.73955773955774,0.26044226044226,0.73955773955774,"Yes"
"239",7939,544,140,710,51.68,"C",0.795321637426901,0.204678362573099,0.795321637426901,"Yes"
"240",7942,262,102,379,45.5,"C",0.71978021978022,0.28021978021978,0.71978021978022,"Yes"
"241",7943,281,116,415,50.79,"C",0.707808564231738,0.292191435768262,0.707808564231738,"Yes"
"242",7944,492,189,708,48.32,"C",0.722466960352423,0.277533039647577,0.722466960352423,"Yes"
"243",7945,234,87,342,41.6,"C",0.728971962616822,0.271028037383178,0.728971962616822,"Yes"
"244",7946,495,189,741,43.56,"C",0.723684210526316,0.276315789473684,0.723684210526316,"Yes"
"245",7947,231,90,343,40.64,"C",0.719626168224299,0.280373831775701,0.719626168224299,"Yes"
"246",7952,410,175,628,44.11,"C",0.700854700854701,0.299145299145299,0.700854700854701,"Yes"
"247",7953,390,138,551,42.68,"C",0.738636363636364,0.261363636363636,0.738636363636364,"Yes"
"248",7955,229,95,344,43.33,"C",0.70679012345679,0.29320987654321,0.70679012345679,"Yes"
"249",7956,161,75,256,38.85,"C",0.682203389830508,0.317796610169492,0.682203389830508,"Yes"
