"","INSEE","ABS","winner","PCfn"
"2493","08070",40.24,"LFN",42.07
"2494","08071",51.82,"LUD",22.64
"2495","08072",48.26,"LFN",47.88
"2496","08073",45.78,"LFN",65.12
"2497","08074",36.36,"LUD",37.14
"2498","08075",41.09,"LUG",24.66
"2499","08076",51.32,"LFN",43.94
"2500","08077",34.88,"LFN",48
"2501","08078",56.93,"LFN",60.64
"2502","08079",52.86,"LFN",44.66
"2503","08080",30.12,"LFN",55.36
"2504","08081",60.37,"LFN",53.67
"2505","08082",42.65,"LUD",16.22
"2506","08083",57.45,"LFN",42.86
"2507","08084",42.07,"LFN",44.44
"2508","08085",45.34,"LFN",43.53
"2509","08086",42.53,"LUD",32
"2510","08087",57.45,"LFN",55.26
"2511","08088",37.11,"LUD",20.34
"2512","08089",54.78,"LUD",26.96
"2513","08090",58.82,"LFN",34.98
"2514","08092",44.91,"LFN",43.68
"2515","08094",43.24,"LFN",47.62
"2516","08095",50.35,"LUD",31.34
"2517","08096",45.8,"LFN",43.02
"2518","08097",57.06,"LFN",54.17
"2519","08098",36.51,"LFN",40.54
"2520","08099",37.25,"LUD",33.33
"2521","08100",31.03,"LFN",31.58
"2522","08101",50,"LFN",43.33
"2523","08102",43.18,"LFN",44.44
"2524","08103",42.33,"LFN",41.57
"2525","08104",35.71,"LUG",11.11
"2526","08105",58.85,"LFN",30.05
"2527","08106",45.83,"LFN",38.89
"2528","08107",55.15,"LFN",44.88
"2529","08109",50.35,"LUD",30.88
"2530","08110",42.03,"LFN",55
"2531","08111",51.62,"LFN",39.66
"2532","08113",55.73,"LFN",45.45
"2533","08114",46.39,"LFN",45.1
"2534","08115",45.58,"LUD",39.44
"2535","08116",53.02,"LUD",33.33
"2536","08117",44.27,"LUD",30
"2537","08119",41.84,"LFN",34.36
"2538","08120",31.48,"LFN",40.63
"2539","08121",52.03,"LFN",31.48
"2540","08122",58.21,"LFN",36.22
"2541","08123",37.93,"LUD",22.22
"2542","08124",39.85,"LFN",30.57
"2543","08125",42.57,"LFN",43.48
"2544","08126",49.02,"LFN",50.68
"2545","08128",52.94,"LUD",30
"2546","08130",40.63,"LFN",42.42
"2547","08131",36.11,"LUD",20
"2548","08132",50.82,"LFN",48.28
"2549","08133",46.81,"LFN",56.21
"2550","08134",20.51,"LUD",27.42
"2551","08135",29.31,"LFN",53.95
"2552","08136",49.37,"LUD",29.06
"2553","08137",44.29,"LUD",29.63
"2554","08138",42.24,"LFN",45.98
"2555","08139",63.52,"LFN",45.53
"2556","08140",58.02,"LFN",37.9
"2557","08141",39.19,"LUD",34.48
"2558","08142",55.93,"LFN",38.67
"2559","08143",54.17,"LFN",60.61
"2560","08144",46.77,"LFN",51.61
"2561","08145",43.55,"LUD",29.99
"2562","08146",38.81,"LFN",42.5
"2563","08147",58.82,"LFN",65
"2564","08148",32.64,"LUD",33.68
"2565","08149",38.6,"LFN",34.85
"2566","08150",38.36,"LUD",29.76
"2567","08151",46.84,"LFN",35.9
"2568","08152",44.78,"LUG",25
"2569","08153",56.45,"LUD",34.65
"2570","08154",33.85,"LUD",30.23
"2571","08155",51.81,"LFN",52.78
"2572","08156",45,"LFN",43.26
"2573","08158",34.8,"LFN",39.2
"2574","08159",41.57,"LUD",40.38
"2575","08160",36.91,"LUD",24.72
"2576","08161",34.62,"LUD",0
"2577","08162",41.64,"LFN",43.98
"2578","08163",52,"LFN",37.8
"2579","08164",49.44,"LFN",37.3
"2580","08165",45.95,"LUD",11.76
"2581","08166",52.6,"LFN",48.24
"2582","08167",40,"LFN",30.77
"2583","08168",55.64,"LUD",40.74
"2584","08169",45.69,"LFN",57.38
"2585","08170",41.14,"LFN",42.86
"2586","08171",43.9,"LUD",35.56
"2587","08172",52.99,"LFN",58.73
"2588","08173",47.53,"LFN",45.61
"2589","08174",48.65,"LFN",41.22
"2590","08175",59.12,"LFN",48.65
"2591","08176",48.89,"LUD",21.74
"2592","08178",50.31,"LFN",45.83
"2593","08179",53,"LUD",37.06
"2594","08180",45.16,"LFN",40.48
"2595","08182",55.17,"LUG",28
"2596","08183",61.96,"LFN",40.31
"2597","08184",52.17,"LFN",72.73
"2598","08185",62.53,"LFN",36.44
"2599","08186",53.66,"LFN",33.33
"2600","08187",51.37,"LFN",42.37
"2601","08188",51.73,"LFN",46.54
"2602","08189",40.8,"LFN",44.93
"2603","08190",61.58,"LFN",32.25
"2604","08191",50.3,"LUD",34.81
"2605","08192",47.95,"LFN",48.57
"2606","08193",46.15,"LUD",35
"2607","08194",47.44,"LFN",44.06
"2608","08195",50,"LFN",42.37
"2609","08196",42.65,"LFN",43.24
"2610","08197",46,"LUD",29.63
"2611","08198",38.87,"LUD",32.28
"2612","08199",48.35,"LFN",52.94
"2613","08200",28.28,"LFN",46.08
"2614","08201",32,"LUD",32.65
"2615","08202",64.69,"LFN",50
"2616","08203",43.06,"LFN",40.68
"2617","08204",28.38,"LFN",52
"2618","08205",54.1,"LFN",46.43
"2619","08206",52.5,"LFN",57.36
"2620","08207",59.12,"LFN",52.78
"2621","08208",45.45,"LFN",40.85
"2622","08209",47.46,"LFN",47.22
"2623","08210",32.26,"LUD",30.65
"2624","08211",47.36,"LUD",28.03
"2625","08212",45.8,"LFN",47.67
"2626","08214",59.64,"LFN",39.6
"2627","08215",39.02,"LUD",36
"2628","08216",33.78,"LFN",49.64
"2629","08217",30.99,"LFN",37.21
"2630","08218",37.73,"LFN",47.56
"2631","08219",38.82,"LFN",45.65
"2632","08220",43.53,"LFN",38.28
"2633","08222",46.67,"LFN",37.65
"2634","08223",38.71,"LUD",28.57
"2635","08225",53.79,"LUD",34.33
"2636","08226",56.05,"LFN",49.15
"2637","08228",45.89,"LFN",50
"2638","08229",33.98,"LUD",28.13
"2639","08230",42.4,"LFN",41.61
"2640","08232",52.23,"LUD",34.27
"2641","08233",23.68,"LUD",28.57
"2642","08234",58.23,"LFN",51.52
"2643","08235",45.89,"LFN",55.67
"2644","08236",43.81,"LFN",35.92
"2645","08237",50.64,"LFN",38.37
"2646","08238",47.67,"LFN",58.14
"2647","08239",47.23,"LFN",34.39
"2648","08240",50.34,"LFN",64.86
"2649","08242",54.59,"LFN",50.56
"2650","08243",37.74,"LFN",43.62
"2651","08244",41.43,"LUG",28.95
"2652","08245",35.9,"LFN",48
"2653","08246",41.86,"LUD",26.09
"2654","08247",53.91,"LUG",15.09
"2655","08248",54.12,"LFN",49.76
"2656","08249",53.97,"LFN",47.62
"2657","08250",37.78,"LUD",24.05
"2658","08251",51.52,"LFN",48.39
"2659","08252",57.69,"LUD",39.53
"2660","08254",54.68,"LFN",49.13
"2661","08255",46.43,"LFN",42.25
"2662","08256",39.13,"LUD",21.95
"2663","08257",48.18,"LFN",54.55
"2664","08259",53.75,"LFN",52.94
"2665","08260",52.28,"LFN",50.24
"2666","08261",50.72,"LFN",34.38
"2667","08262",53.63,"LFN",57.31
"2668","08263",45.48,"LFN",43.03
"2669","08264",40.06,"LFN",36.41
"2670","08268",30.19,"LUD",13.89
"2671","08269",46.43,"LFN",46.67
"2672","08271",40.96,"LUD",39.58
"2673","08272",47.54,"LFN",46.67
"2674","08273",47.62,"LUD",45.45
"2675","08274",35.35,"LUD",24.59
"2676","08275",50.45,"LUD",31.48
"2677","08276",60.53,"LFN",49.33
"2678","08277",49.49,"LFN",66
"2679","08278",40.63,"LFN",41.67
"2680","08279",40,"LUD",36.36
"2681","08280",41.3,"LUD",4.17
"2682","08281",56.39,"LFN",46.46
"2683","08282",51.33,"LFN",50.49
"2684","08283",39.58,"LFN",50
"2685","08284",52.13,"LFN",49.09
"2686","08286",43,"LUD",33.33
"2687","08287",35.58,"LFN",39.06
"2688","08288",41.76,"LFN",54
"2689","08289",57.85,"LUD",42.58
"2690","08291",43.16,"LUD",23.53
"2691","08293",40,"LFN",43.48
"2692","08294",45.45,"LUD",32
"2693","08295",44.06,"LFN",49.33
"2694","08296",38.3,"LUD",25
"2695","08297",51.47,"LFN",46.32
"2696","08298",46.59,"LFN",34.76
"2697","08300",27.27,"LUD",33.33
"2698","08301",20,"LFN",38.46
"2699","08302",54.82,"LFN",42.43
"2700","08303",42.25,"LFN",42.25
"2701","08304",62.71,"LFN",55
"2702","08305",48.33,"LFN",47.83
"2703","08306",36.73,"LUD",32.26
"2704","08307",48.1,"LFN",37.5
"2705","08308",38.1,"LFN",57.89
"2706","08309",12.82,"LUD",23.33
"2707","08310",49.25,"LFN",45.45
"2708","08311",57.11,"LUD",34.52
"2709","08312",49.28,"LUD",30.43
"2710","08313",36.84,"LUD",24.64
"2711","08314",46.95,"LFN",35.06
"2712","08315",34,"LUD",23.08
"2713","08316",48.93,"LFN",42.75
"2714","08317",32.43,"LUD",41.67
"2715","08318",45.63,"LFN",45.38
"2716","08319",44.08,"LFN",54.2
"2717","08320",48.17,"LUD",35.12
"2718","08321",43.54,"LUD",30.49
"2719","08322",36.42,"LDLF",32.18
"2720","08323",57.25,"LFN",56.36
"2721","08324",48.48,"LFN",53.19
"2722","08325",40,"LUD",30.77
"2723","08326",39.29,"LFN",36.92
"2724","08327",52.95,"LFN",41.63
"2725","08328",60.32,"LFN",41.47
"2726","08329",44.27,"LFN",49.25
"2727","08330",45.15,"LFN",39.13
"2728","08331",46.56,"LUD",32.08
"2729","08332",31.58,"LUD",25
"2730","08333",32.56,"LFN",40.54
"2731","08334",47.06,"LFN",58.82
"2732","08335",42.68,"LFN",28.89
"2733","08336",41.67,"LUD",32.95
"2734","08338",39.85,"LUD",34.18
"2735","08339",40.64,"LUD",30.65
"2736","08340",42.11,"LFN",49.33
"2737","08341",48.82,"LFN",46.4
"2738","08342",51.83,"LFN",37.62
"2739","08343",56.49,"LFN",40.43
"2740","08344",54.05,"LFN",61.22
"2741","08346",50.98,"LFN",32.89
"2742","08347",45.45,"LUD",27
"2743","08348",46.59,"LUD",39.13
"2744","08349",55.94,"LFN",38.73
"2745","08350",43.86,"LUD",30.77
"2746","08351",28.81,"LUD",10.81
"2747","08352",49.46,"LFN",39.13
"2748","08353",63.37,"LFN",38.29
"2749","08354",47.32,"LFN",40.63
"2750","08355",62.25,"LFN",34.44
"2751","08356",48.11,"LFN",41.82
"2752","08357",52.1,"LFN",38.99
"2753","08358",55.1,"LFN",43.53
"2754","08360",51.22,"LFN",34.18
"2755","08361",47.32,"LFN",47.61
"2756","08362",57.9,"LFN",35.45
"2757","08363",61.11,"LFN",34.8
"2758","08364",36.67,"LFN",52.83
"2759","08365",50.8,"LFN",51.12
"2760","08366",53.18,"LFN",53.81
"2761","08367",61.07,"LFN",34.13
"2762","08368",50.27,"LUD",21.11
"2763","08369",50.93,"LFN",69.57
"2764","08370",54.28,"LFN",46.43
"2765","08371",46.04,"LFN",30.67
"2766","08372",22.22,"LFN",47.37
"2767","08373",47.24,"LFN",61.79
"2768","08374",38.36,"LFN",42.5
"2769","08375",63.08,"LUD",29.17
"2770","08376",44.25,"LUD",35.23
"2771","08377",30.56,"LUD",29.58
"2772","08378",56.41,"LUD",40.63
"2773","08379",41.42,"LUD",37.89
"2774","08380",44.44,"LUD",34.52
"2775","08381",44.14,"LFN",51.5
"2776","08382",48.7,"LFN",55.56
"2777","08383",43.69,"LFN",47.37
"2778","08384",38.93,"LFN",44.16
"2779","08385",43.72,"LFN",32.2
"2780","08386",45.16,"LUD",32.63
"2781","08387",45.11,"LUD",35.29
"2782","08388",39.26,"LFN",30.54
"2783","08389",53.82,"LFN",51.16
"2784","08390",33.33,"LUD",24.32
"2785","08391",54.03,"LFN",35.41
"2786","08392",44.38,"LFN",42.35
"2787","08393",38.46,"LUD",28.13
"2788","08394",34.62,"LFN",40
"2789","08395",41.88,"LUD",28.79
"2790","08396",57.26,"LFN",63.64
"2791","08397",38.46,"LFN",52.38
"2792","08398",32.39,"LUD",30.43
"2793","08399",50,"LFN",57.89
"2794","08400",38.16,"LFN",38.68
"2795","08401",32.5,"LFN",44.55
"2796","08402",50.29,"LFN",46.96
"2797","08403",52.4,"LFN",45.67
"2798","08404",41.91,"LFN",37.33
"2799","08405",39.2,"LFN",42.24
"2800","08406",48.4,"LFN",35.46
"2801","08407",42.11,"LFN",62.5
"2802","08408",45.76,"LFN",47.03
"2803","08409",62.04,"LUD",30.59
"2804","08410",28.22,"LUD",20
"2805","08411",47.78,"LFN",44.19
"2806","08412",44.35,"LFN",34.85
"2807","08413",50.47,"LFN",47
"2808","08415",43.42,"LFN",44.44
"2809","08416",36.15,"LFN",56.25
"2810","08417",55.4,"LFN",46.81
"2811","08418",44.67,"LUD",37.14
"2812","08419",48.43,"LFN",41.53
"2813","08420",57.51,"LFN",50.38
"2814","08421",48,"LUD",30.56
"2815","08422",39.09,"LUD",33.33
"2816","08424",42,"LFN",53.57
"2817","08425",40.43,"LFN",37.04
"2818","08426",33.8,"LFN",45.24
"2819","08427",36.26,"LUD",25.24
"2820","08428",44.36,"LFN",42.47
"2821","08429",42.61,"LFN",54.13
"2822","08430",24.24,"LFN",32
"2823","08431",40.86,"LFN",47.06
"2824","08432",29.76,"LUD",16.07
"2825","08433",36.84,"LUD",13.79
"2826","08434",27.91,"LUD",31.03
"2827","08435",52.87,"LFN",40.36
"2828","08436",62.41,"LFN",56.38
"2829","08437",43.48,"LUD",26.88
"2830","08438",43.96,"LUD",33.33
